Graduation Year,Role,Employer,Company's Industry,Role Category,Tag 1,Tag 2,Tag 3,Career Webpage,Specify Other Industry,POST,Comments,Confidence Score
2020.0,Analyst,Capgemini Invent,,Academia,Academia,,,https://www.capgemini.com/careers/,,POST,,62
2020.0,Senior Analyst,Capgemini Invent,,Academia,Academia,,,https://www.capgemini.com/careers/,,POST,,62
2020.0,Management Consultant,Capgemini Invent,,Law,Consulting & Advisory,,,https://www.capgemini.com/careers/,,POST,,67
2020.0,Associate Analyst,Carbon Limiting Technologies,,Technology,Technology,,,https://carbonlimitingtechnologies.com/careers/,,POST,,90
2020.0,Summer Student,Cassidy Levy Kent LLP,,Business & Enterprise,Business & Enterprise,,,https://www.cassidylevy.com/careers/,,POST,,45
2020.0,Articling Student,Cassidy Levy Kent LLP,,Insurance,Insurance,,,https://www.cassidylevy.com/careers/,,POST,,56
2020.0,International Trade Counsel,Cassidy Levy Kent LLP,,Internships,Internships,,,https://www.cassidylevy.com/careers/,,POST,,64
2020.0,Equity Analyst,CGS-CIMB Securities,,E-Commerce,E-Commerce,,,https://www.cgsi.com/careers?lang=EN,,POST,,50
2020.0,Business Analyst ,Chappuis Halder & Co. ,,Insurance,Insurance,,,https://ca.linkedin.com/company/chappuis-halder,,POST,"actual careers website was blocked - was marked as ""high-risk"" by ubc",56
2020.0,Senior Analyst ,Chappuis Halder & Co. ,,Business & Enterprise,Business & Enterprise,,,https://ca.linkedin.com/company/chappuis-halder,,POST,"actual careers website was blocked - was marked as ""high-risk"" by ubc",48
2020.0,Summer Intern,Cheng & Cheng Limited,,Internships,Internships,,,https://www.chengcpa.com.hk/career.html,,PRE,,64
2020.0,Data Scientist,Chime,,Data Science & Analytics,Data Science & Analytics,,,https://careers.chime.com/en/,,POST,,60
2020.0,Wealth Management Summer Analyst,China Construction Bank (Asia),,Government,Government,,,https://www.asia.ccb.com/hongkong/personal/banking_channels/online_banking.html,,PRE,,60
2020.0,Investment and Research Assistant,China Galaxy Securities Co.,,Research,"Administration and Office Management, Finance & Banking",,,https://www.cgsi.com/Home?lang=EN,,PRE,,100
2020.0,Leasing Associate,China Resources Land,,Law,Real Estate,,,https://en.crland.com.hk/,,POST,,67
2020.0,Customer Service Representative,CIBC,,Finance & Banking,Customer Experience and Service Management,,,https://www.cibc.com/en/about-cibc/careers.html,,POST,,80
2020.0,Jr Associate - Global Derivatives Technology (Capital Markets),CIBC,,Finance & Banking,Finance & Banking,,,https://www.cibc.com/en/about-cibc/careers.html,,POST,,80
2020.0,"Tech Project Manager & Scrim Master, Simplii Financial",CIBC,,Finance & Banking,Project / Program Development,,,https://www.cibc.com/en/about-cibc/careers.html,,POST,,80
2020.0,"Consultant, Innovation and Strategic Initiatives",CIBC,,Finance & Banking,Consulting & Advisory,,,https://www.cibc.com/en/about-cibc/careers.html,,POST,,80
2020.0,Private Banking Analyst,Citi,,Finance & Banking,Finance & Banking,,,https://jobs.citi.com/,,PRE,,65
2020.0,Junior Lifeguard Camp Intern,City of San Diego,,Internships,Internships,,,,,PRE,,64
2020.0,Lifeguard,Coggan Family Aquatic Complex,,Academia,Academia,,,,,PRE,,50
2020.0,Research Analyst ,Corporate Finance Institute® (CFI),,Research,Finance & Banking,,,https://corporatefinanceinstitute.com/about-cfi/careers-at-cfi/,,POST,,100
2020.0,Researcher,Corporate Mapping Project,,Research,Project / Program Development,,,https://www.corporatemapping.ca/,,POST,,100
2020.0,Communications Manager,Covalent,,Recreation and Culture,Recreation and Culture,,,https://www.covalenthq.com/,,POST,,55
2020.0,Product Marketing Manager,Covalent,,Marketing & Communications,Marketing & Communications,,,https://www.covalenthq.com/,,POST,,58
2020.0,Product Manager,Covalent,,Government,Government,,,https://www.covalenthq.com/,,POST,,50
2020.0,"Senior Intern Analyst, Public Affairs",CPP Investment Board,,Government,"Internships, Finance & Banking",,,https://www.cppinvestments.com/careers/,,PRE,,60
2020.0,Research Analyst,Cumming Group,,Research,Research,,,https://cumming-group.com/careers/,,POST,,100
2020.0,Senior Consultant,Deloitte ,,Consulting & Advisory,Consulting & Advisory,,,https://www.deloitte.com/ca/en/careers/deloitte-life.html?icid=bn_careers,,POST,,80
2020.0,"Consultant, Risk Advisory",Deloitte ,,Consulting & Advisory,Consulting & Advisory,,,https://www.deloitte.com/ca/en/careers/deloitte-life.html?icid=bn_careers,,POST,,80
2020.0,"Consultant, Strategy & Operations",Deloitte ,,Consulting & Advisory,"Operations and Supply Chain Management, Strategy Consulting",,,https://www.deloitte.com/ca/en/careers/deloitte-life.html?icid=bn_careers,,POST,,80
2020.0,Senior Consultant,Deloitte ,,Consulting & Advisory,Consulting & Advisory,,,https://www.deloitte.com/ca/en/careers/deloitte-life.html?icid=bn_careers,,POST,,80
2020.0,Investment Banking Intern,DongXing Securities Ltd,,Finance & Banking,Internships,,,https://www.linkedin.com/company/dongxing-securities-ltd/,,PRE,,80
2020.0,Founder,Doolab International Group,,Law,Law,,,https://www.linkedin.com/company/doolab-international-group/,,POST,,67
2020.0,Development Manager,EA Sports,,Government,Government,,,https://www.ea.com/careers,,POST,,60
2020.0,Development Director,EA Sports,,Government,Government,,,https://www.ea.com/careers,,POST,,60
2020.0,Pedicab Operator,Easy Rider Pedicab,,Policy,Policy,,,https://www.easyriderpedicabs.com/,,PRE,,50
2020.0,Research Associate,Economics for Data-Driven Development(Econ3D),,Economics,"Research, Data Science & Analytics",,,,,POST,,100
2020.0,Sales Advisor,Efficiency Solutions Comfort Services,,Transportation Services,Sales / Business Development,,,,,PRE,,65
2020.0,Strategic Development Trainee,Emco Corporation,,Government,Government,,,https://careers.smartrecruiters.com/EMCOCorporation,,POST,,60
2020.0,Business Development Manager,Emco Corporation,,Business & Enterprise,Sales / Business Development,,,https://careers.smartrecruiters.com/EMCOCorporation,,POST,,62
2020.0,Profit Center Manager,Emco Corporation,,Politics,Technology,,,https://careers.smartrecruiters.com/EMCOCorporation,,POST,,62
2020.0,Cabin Leader,Evans Lake Forest Education Society,,Law,Law,,,https://evanslake.com/get-involved/job-openings/,,PRE,,67
2020.0,"Instructor, Co-Manager",Evans Lake Forest Education Society,,Law,Law,,,https://evanslake.com/get-involved/job-openings/,,PRE,,67
2020.0,Administrative Assistant,Evans Lake Forest Education Society,,Law,Administration and Office Management,,,https://evanslake.com/get-involved/job-openings/,,PRE,,67
2020.0,Mergers & Acquisitions Trainee,EY,,Consulting & Advisory,Consulting & Advisory,,,https://www.ey.com/en_ca/careers,,PRE,,80
2020.0,Ambassador,FLIK - Female Laboratory of Innovative Knowledge,,Technology,Technology,,,https://www.linkedin.com/company/fliklab/,,POST,,50
2020.0,Ambassador,FLIK - Female Laboratory of Innovative Knowledge,,Technology,Technology,,,https://www.linkedin.com/company/fliklab/,,POST,,50
2020.0,Lead Lifeguard,Forest Park Cabana Club,,Law,Law,,,https://www.gomotionapp.com/team/recsvslfpcc/page/jobs,,PRE,,67
2020.0,Assistant Pool Manager,Forest Park Cabana Club,,Research,Administration and Office Management,,,https://www.gomotionapp.com/team/recsvslfpcc/page/jobs,,PRE,,62
2020.0,Banquet Server,Fort Langley Golf Course,,Consulting & Advisory,"Hospitality & Retail (Food, Service Industries)",,,https://fortlangleygolf.ca/,,PRE,,80
2020.0,Banquet Captain,Fort Langley Golf Course,,Consulting & Advisory,Consulting & Advisory,,,https://fortlangleygolf.ca/,,PRE,,80
2020.0,"Senior Analyst, Portfolio Management",FundThrough,,Government,Finance & Banking,,,https://www.fundthrough.com/careers/,,POST,,60
2020.0,Investment Analyst Intern,Global Macro Concepts,,Government,"Internships, Finance & Banking",,,https://www.linkedin.com/company/global-macro-concepts-singapore-private-limited/?originalSubdomain=sg,,PRE,,60
2020.0,Project Manager,Government of British Columbia,,Government,Project / Program Development,,,https://www2.gov.bc.ca/gov/content/careers-myhr/job-seekers/current-job-postings,,POST,,100
2020.0,Intern Analyst,Graceland Habitats Serene LLC,,Health and Healthcare,Internships,,,,,PRE,can't find a linkedin page... don't think anything that comes up online is correct,57
2020.0,Manager,GracelandsHabitats Serene LLC,,Law,Law,,,,,POST,,67
2020.0,Research Assistant,Grantham Research Institute on Climate Change and the Environment,,Research,Administration and Office Management,,,https://www.lse.ac.uk/granthaminstitute/about/vacancies/,,POST,,100
2020.0,Consultancy Project Lead,"Groundwork Operations, LLC",,Insurance,"Project / Program Development, Operations and Supply Chain Management, Consulting & Advisory",,,https://groundworkoperations.com/careers/,,POST,,67
2020.0,Assistant Analyst,Guotai Junan Securities Co,,Transportation Services,Administration and Office Management,,,https://cn.linkedin.com/company/guotai-junan-securities-co.-ltd?trk=public_profile_experience-item_profile-section-card_subtitle-click,,POST,,52
2020.0,Event Lifeguard,Happy Swimmers USA Mobile Swim School and Event Lifeguards for Hire,,Business & Enterprise,Business & Enterprise,,,https://www.happyswimmers.com/lifeguard-swim-instructor-application/,,PRE,,48
2020.0,"Summer Intern, Global Liquidity and Cash Management",HSBC,,Government,Internships,,,https://www.hsbc.com/careers,,PRE,,60
2020.0,"Business Manager, Global Payment Solutions ",HSBC ,,Business & Enterprise,Business & Enterprise,,,https://www.hsbc.com/careers,,POST,Started during degree,57
2020.0,GLCM Sales Analyst ,HSBC ,,Business & Enterprise,Sales / Business Development,,,https://www.hsbc.com/careers,,POST,,48
2020.0,"Analyst, Product Management ",HSBC ,,Government,Government,,,https://www.hsbc.com/careers,,POST,,60
2020.0,"Analyst, Chief Control Office ",HSBC ,,Economics,Economics,,,https://www.hsbc.com/careers,,POST,,56
2020.0,Sailor Support Specialist,Hydrovane International Marine,,Internships,Internships,,,https://hydrovane.com/,,POST,,64
2020.0,Technical Product Manager,Hydrovane International Marine,,Internships,Internships,,,https://hydrovane.com/,,POST,,64
2020.0,Data Scientist,IBM,,Data Science & Analytics,Data Science & Analytics,,,https://www.ibm.com/careers,,POST,,61
2020.0,Data Scientist,IBM,,Data Science & Analytics,Data Science & Analytics,,,https://www.ibm.com/careers,,POST,,61
2020.0,Market Research Analyst,IDC,,Research,Research,,,https://www.idc.com/about/careers/,,POST,,100
2020.0,"Intern, Market Research and Analysis",IDC,,Research,Internships,,,https://www.idc.com/about/careers/,,PRE,,100
2020.0,Restaurant Team Member,Ikea Group,,Research,Research,,,https://www.ikea.com/,,PRE,,62
2020.0,Investment Banking Intern,Innis Capital Ventures,,Internships,Finance & Banking,,,,,PRE,can't find a linkedin page... don't think anything that comes up online is correct,64
2020.0,Communications and Project Coordinator,INVIRO Engineered Systems Ltd,,Finance & Banking,"Technology, Project / Program Development",,,https://www.invirosystems.ca/careers/,,PRE,,80
2020.0,Co-founder,Iona Growth Partners,,Academia,Academia,,,https://www.ionagrowth.com/,,POST,,50
2020.0,Iona Journal Exchange Writer,Iona Journal of Economics,,Economics,Economics,,,https://www.ionajournal.ca/,,PRE,,100
2020.0,Exchange Writer,Iona Journal of Economics,,Economics,Economics,,,https://www.ionajournal.ca/,,PRE,,100
2020.0,Senior Editor,Iona Journal of Economics,,Economics,Economics,,,https://www.ionajournal.ca/,,PRE,,100
2020.0,Junior Editor,Iona Journal of Economics,,Economics,Economics,,,https://www.ionajournal.ca/,,PRE,,100
2020.0,Senior Editor,Iona Journal of Economics,,Economics,Economics,,,https://www.ionajournal.ca/,,PRE,,100
2020.0,Investment Finance Student,iXperience CT,,Government,Finance & Banking,,,https://www.ixperience.co/for-university/internships,,PRE,,60
2020.0,Customer Service,Jamjar Canteen,,Research,Customer Experience and Service Management,,,https://www.jamjarcanteen.ca/,,PRE,,62
2020.0,Product Operations Intern,JDT,,Insurance,"Internships, Operations and Supply Chain Management",,,https://www.linkedin.com/company/%E4%BA%AC%E4%B8%9C%E7%A7%91%E6%8A%80/,,POST,,56
2020.0,"Analyst, Mortgage Investments",KingSett Capital,,Government,Finance & Banking,,,https://www.kingsettcapital.com/about-us/careers/,,POST,,60
2020.0,"Associate, Mortgage Investments",KingSett Capital,,Government,Finance & Banking,,,https://www.kingsettcapital.com/about-us/careers/,,POST,,60
2020.0,"Associate Director, Mortgage Investments",KingSett Capital,,Government,Finance & Banking,,,https://www.kingsettcapital.com/about-us/careers/,,POST,,60
2020.0,Hostess,Koko's Activity Center,,Actuarial Science,"Hospitality & Retail (Food, Service Industries)",,,,,PRE,closed,53
2020.0,Senior ESG Consultant,KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,POST,,80
2020.0,Senior Consultant,KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,POST,Started during degree,80
2020.0,Manager,KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,POST,,80
2020.0,Senior Consultant,KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,POST,,80
2020.0,"Senior Consultant, Startegy & Operations ",KPMG China ,,Consulting & Advisory,Operations and Supply Chain Management,,,https://kpmg.com/cn/en/home/careers.html,,POST,,80
2020.0,"Consultant, Strategy & Operations ",KPMG China ,,Consulting & Advisory,"Operations and Supply Chain Management, Strategy Consulting",,,https://kpmg.com/cn/en/home/careers.html,,POST,,80
2020.0,Research Intern,Krungsri,,Research,Internships,,,https://www.krungsri.com/th/campaigns/career-hot-job-2025,,PRE,,100
2020.0,Assistant,"Kumon North America, Inc.",,Actuarial Science,Administration and Office Management,,,https://www.kumon.com/careers,,PRE,,55
2020.0,Leadership Accelerator Program - Category Management,Labatt Breweries of Canada,,Law,Law,,,https://www.labatt.com/en/careers,,POST,,67
2020.0,"Category Capabilities Manager, Beer",Labatt Breweries of Canada,,Politics,Politics,,,https://www.labatt.com/en/careers,,POST,,62
2020.0,eCommerce Key Account Manager,Labatt Breweries of Canada,,E-Commerce,E-Commerce,,,https://www.labatt.com/en/careers,,POST,,90
2020.0,Consultant ,Laura Chen Consulting,,Law,Consulting & Advisory,,,,,POST,,67
2020.0,"Constituency Assistant, MLA John Yap",Legislative Assembly of British Columbia,,Law,Administration and Office Management,,,https://www.leg.bc.ca/about/careers,,PRE,,67
2020.0,Business Development & Operations Specialist,Lightning HR Solutions,,Business & Enterprise,"Sales / Business Development, Operations and Supply Chain Management",,,https://www.linkedin.com/company/lightninghr-solutions/,,POST,,62
2020.0,Global Product Quality Summer Intern,Lululemon,,Internships,Internships,,,https://corporate.lululemon.com/careers,,PRE,,55
2020.0,Sales Ambassador ,LUSH,,Business & Enterprise,Sales / Business Development,,,https://job-boards.greenhouse.io/lush,,POST,,41
2020.0,Sales Ambassador,LUSH Fresh Handmade Cosmetics,,Economics,Sales / Business Development,,,https://job-boards.greenhouse.io/lush,,PRE,,67
2020.0,Sales Ambassador,LUSH Fresh Handmade Cosmetics,,Economics,Sales / Business Development,,,https://job-boards.greenhouse.io/lush,,PRE,,67
2020.0,Senior Financial Analyst - FP&A,Mark Anthony Group,,Law,Finance & Banking,,,https://markanthony.com/careers,,POST,,67
2020.0,Market Researcher,"MartriSys Bioscience, Inc.",,Research,Research,,,,,PRE,,100
2020.0,Associate Managing Consultant,Mastercard Data and Services,,Law,"Data Science & Analytics, Consulting & Advisory",,,https://careers.mastercard.com/us/en,,POST,,67
2020.0,Consultant,Mastercard Data and Services,,Law,"Data Science & Analytics, Consulting & Advisory",,,https://careers.mastercard.com/us/en,,POST,,67
2020.0,Data Analytics Developer,Mathematica,,Politics,"Technology, Data Science & Analytics",,,https://www.mathematica.org/career-opportunities,,POST,,62
2020.0,Data Analytics Associate,Mathematica,,Academia,Data Science & Analytics,,,https://www.mathematica.org/career-opportunities,,POST,,62
2020.0,Investment Banking Summer Analyst,"MD Global Partners, LLC",,Government,Finance & Banking,,,https://mdgpartners.com/careers/,,POST,,60
2020.0,Program Manager,MeaningfulWork,,Law,Project / Program Development,,,,,POST,,67
2020.0,Policy Analyst,Metro Vancouver,,Policy,Policy,,,https://metrovancouver.org/about-us/careers,,POST,,100
2020.0,Data Science Intern,Millennium,,Data Science & Analytics,Internships,,,https://www.mlp.com/careers/,,POST,Started during degree,67
2020.0,Analyst/Data Scientist,Millennium,,Real Estate,Data Science & Analytics,,,https://www.mlp.com/careers/,,POST,,55
2020.0,Senior Digital Strategist,Mobilize Media Group,,Real Estate,Real Estate,,,https://mobilize.media/careers,,POST,,73
2020.0,Consultant ,Montréal International,,Law,Consulting & Advisory,,,https://www.montrealinternational.com/en/careers/,,POST,,67
2020.0,Junior Financial Analyst - Product Finance,Motorola Solutions,,Insurance,Finance & Banking,,,https://www.motorolasolutions.com/en_us/about/careers.html,,POST,,67
2020.0,Data Analyst ,National Renewable Energy Laboratory ,,Energy and Resources,Data Science & Analytics,,,https://www.nrel.gov/careers/,,POST,,58
2020.0,Research Associate,NERA Economic Consulting,,Research,Consulting & Advisory,,,https://www.nera.com/why-nera.html,,POST,,100
2020.0,Associate Analyst,NERA Economic Consulting,,Economics,Consulting & Advisory,,,https://www.nera.com/why-nera.html,,POST,,89
2020.0,HR Coordinator,Newmont Corporation,,Government,Project / Program Development,,,https://jobs.newmont.com/us/en,,POST,,60
2020.0,HR Service Delivery Administrator,Newmont Corporation,,Research,Administration and Office Management,,,https://jobs.newmont.com/us/en,,POST,,62
2020.0,HR Specialist - Offboarding,Newmont Corporation,,Marketing & Communications,Marketing & Communications,,,https://jobs.newmont.com/us/en,,POST,,54
2020.0,Senior Benfits Representative,Newmont Corporation,,Real Estate,Real Estate,,,https://jobs.newmont.com/us/en,,POST,,64
2020.0,"North America Leaves Manager, Interim",Newmont Corporation,,Law,Law,,,https://jobs.newmont.com/us/en,,POST,,67
2020.0,North America Leaves Manager,Newmont Corporation,,Law,Law,,,https://jobs.newmont.com/us/en,,POST,,67
2020.0,Intern | Corporate Affairs Team,Newmont Corporation,,Internships,Internships,,,https://jobs.newmont.com/us/en,,PRE,,55
2020.0,Canvasser,Ontario PC Party,,Business & Enterprise,Business & Enterprise,,,https://ontariopc.ca/#,,PRE,,45
2020.0,"Economic Analyst, Equitable Transition",Pembina Institute,,Economics,Economics,,,https://www.pembina.org/careers,,POST,,89
2020.0,Intern,PeroxyChem,,Internships,Internships,,,,,PRE,,64
2020.0,Junior Business Analyst,PFK Eastern Africa,,Business & Enterprise,Business & Enterprise,,,https://www.pkfea.com/careers/,,PRE,,57
2020.0,Private Wealth Management Intern,Phatra Securities Plc,,Internships,Internships,,,https://bank.kkpfg.com/en/aboutus/phatra-securities,,PRE,,64
2020.0,Stock & Sales Associate,Plenty Stores,,Academia,Sales / Business Development,,,https://www.getplenty.com/pages/careers,,PRE,,50
2020.0,Menswear Department Manager,Plenty Stores,,Research,Research,,,https://www.getplenty.com/pages/careers,,PRE,,62
2020.0,Marketing Representative,Prep101,,Real Estate,Marketing & Communications,,,https://www.prep101.com/careers/,,PRE,,64
2020.0,Senior Research Specialist (Economics),Princeton University,,Economics,Research,,,https://hr.princeton.edu/careers/search-opportunities,,POST,,100
2020.0,Research Fellow,Propel Impact,,Research,Research,,,https://www.propelimpact.com/careers,,POST,,100
2020.0,Impact Investment Associate,Propel Impact,,Government,Finance & Banking,,,https://www.propelimpact.com/careers,,PRE,,60
2020.0,Fund Manager,Propel Impact,,Policy,Policy,,,https://www.propelimpact.com/careers,,PRE,,50
2020.0,Operations Analyst,Propel Soultions,,Politics,Operations and Supply Chain Management,,,https://propels.ca/careers/,,POST,,62
2020.0,Deskside Engagement Analyst,Provincial Health Services Authority,,Government,Government,,,https://www.phsa.ca/careers,,POST,,60
2020.0,Founder,Purebru Coffee Company,,Research,Research,,,,,POST,,50
2020.0,Implementation Specialist,Push Operations,,Transportation Services,Operations and Supply Chain Management,,,https://www.pushoperations.com/careers,,POST,,52
2020.0,Senior Implementation Specialist,Push Operations,,Transportation Services,Operations and Supply Chain Management,,,https://www.pushoperations.com/careers,,POST,,52
2020.0,Consultant Intern,PwC,,Consulting & Advisory,Internships,,,https://jobs-ca.pwc.com/ca/en/home,,POST,,80
2020.0,Senior Consultant,PwC Canada,,Consulting & Advisory,Consulting & Advisory,,,https://jobs-ca.pwc.com/ca/en/home,,POST,,80
2020.0,Summer Intern,Qatar Insurance Company,,Insurance,Internships,,,https://qic-group.com/career-with-us/,,PRE,,100
2020.0,"Intern, Research & Strategy",QuadReal Property Group,,Research,"Internships, Strategy Consulting, Real Estate",,,https://quadreal.com/careers/,,POST,,100
2020.0,"Analyst, Real Estate Debt Investments",QuadReal Property Group,,Real Estate,Finance & Banking,,,https://quadreal.com/careers/,,POST,,100
2020.0,Data Analytics Intern,Quant Marketing,,Politics,"Internships, Data Science & Analytics, Marketing & Communications",,,https://group.ikano/,,PRE,,62
2020.0,Data Engineer,Quantexa,,Data Science & Analytics,Technology,,,https://www.quantexa.com/careers/,,POST,,55
2020.0,"Manager, Transformation and Initiatives",RBC ,,Finance & Banking,Finance & Banking,,,https://jobs.rbc.com/ca/en,,POST,,80
2020.0,Senior Project Manager ,RBC ,,Finance & Banking,Project / Program Development,,,https://jobs.rbc.com/ca/en,,POST,,80
2020.0,Summer Intern,RBC Dominion Securities,,Finance & Banking,Internships,,,https://www.rbcwealthmanagement.com/en-ca/careers,,PRE,,80
2020.0,Private Banking Associate,RBC Wealth Management,,Finance & Banking,Finance & Banking,,,https://www.rbcwealthmanagement.com/en-us/careers,,PRE,,80
2020.0,Finance Intern,RedBlade Software,,Insurance,"Internships, Technology, Finance & Banking",,,,,PRE,can't find a linkedin page... don't think anything that comes up online is correct,67
2020.0,Summer Intern,Reliance Industries Limited,,Law,Internships,,,https://careers.ril.com/rilcareers/index.aspx,,PRE,,67
2020.0,Economic Analyst,Rennie Group,,Economics,Economics,,,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=9dbdcf16-bc30-4103-b579-2eb20a9558ee&ccId=19000101_000001&lang=en_CA,,POST,,89
2020.0,Research Analyst ,Resources for the Future ,,Research,Research,,,https://www.rff.org/careers/,,POST,,100
2020.0,Sales Development Representative & Team Lead,Riipen,,Real Estate,Sales / Business Development,,,https://www.riipen.com/careers,,POST,,64
2020.0,Investment Banking Summer Analyst,Rothschild & Co,,Government,Finance & Banking,,,https://www.rothschildandco.com/en/careers/,,POST,,60
2020.0,Investment Banking Analyst,Rothschild & Co,,Government,Finance & Banking,,,https://www.rothschildandco.com/en/careers/,,POST,,60
2020.0,Mangement Consultant,Royal Embassy Hospitality,,Law,Consulting & Advisory,,,https://royalembassyhotel.com/,,POST,,67
2020.0,Impact & ESG Consultant,SAMETRICA,,Law,Consulting & Advisory,,,,,POST,i think the company closed,67
2020.0,Ballet Instructor,Santa Clara Parks and Recreation,,Insurance,Insurance,,,https://www.governmentjobs.com/careers/cityofsantaclaraca,,PRE,,56
2020.0,SAS Intern,Savills Greater China,,Internships,Internships,,,https://en.savills.com.cn/contact-us/careers.aspx,,POST,,73
2020.0,Data Scientist/Engineer,SeamlessMD,,Actuarial Science,"Technology, Data Science & Analytics",,,https://www.seamless.md/company/careers,,POST,,59
2020.0,Procurement Intern,Seaspan Corporation,,Internships,Operations and Supply Chain Management,,,https://www.seaspancorp.com/careers/,,PRE,,73
2020.0,Senior Research Assistant,Service Canada,,Research,Administration and Office Management,,,,,POST,,100
2020.0,Socio-Economic Information Analyst,Service Canada,,Economics,Economics,,,,,POST,,89
2020.0,Socio-Economic Information Analyst,Service Canada,,Economics,Economics,,,,,POST,,89
2020.0,Program Officer,Service Canada,,Research,Research,,,,,POST,,62
2020.0,Program Officer,Service Canada,,Research,Research,,,,,POST,,62
2020.0,Investment Assistant,Shangri-La Group,,Law,"Administration and Office Management, Finance & Banking",,,https://www.shangri-la.com/group/careers/,,POST,,67
2020.0,"Customer-Facing Data Scientist, Solutions Engineering Team",Shaped,,Actuarial Science,"Technology, Data Science & Analytics",,,https://app.dover.com/jobs/shaped,,POST,,59
2020.0,"Intern, Real Estate & Asset Management",SilverBirch Hotels & Resorts,,Real Estate,Internships,,,https://www.silverbirchhotels.com/working-with-us/,,POST,,100
2020.0,"Intern, Real Estate & Asset Management",SilverBirch Hotels & Resorts,,Real Estate,Internships,,,https://www.silverbirchhotels.com/current-opportunities/,,PRE,,100
2020.0,Corporate Credit Analyst,Societe Generale,,Actuarial Science,Technology,,,https://careers.societegenerale.com/,,POST,,59
2020.0,Finance & Marketing Intern,Springtide North Wealth Advisory,,Finance & Banking,"Internships, Marketing & Communications",,,,,PRE,can't find a linkedin page... don't think anything that comes up online is correct,76
2020.0,Partnerships Manager,Student Energy,,Internships,Internships,,,https://studentenergy.org/,,POST,,73
2020.0,Senior Partnerships Associate,Student Energy,,Internships,Internships,,,https://studentenergy.org/,,POST,,73
2020.0,Managing Director,Suremoney India,,Consulting & Advisory,Consulting & Advisory,,,https://www.suremoney.in/,,POST,,80
2020.0,Summer Intern,Syncrude Canada Ltd,,Finance & Banking,Internships,,,https://www.linkedin.com/company/syncrude-canada-ltd-/,,PRE,,80
2020.0,Packer,TACC Developments,,Government,Government,,,https://www.taccdevelopments.com/,,PRE,,60
2020.0,Equity Research Associate,Tegus,,Research,Investment Banking,,,https://www.alpha-sense.com/careers/,,POST,,100
2020.0,Equity Research Training Partner,Tegus,,Research,Investment Banking,,,https://www.alpha-sense.com/careers/,,POST,,100
2020.0,Solutions Architect,Tegus,,Research,Research,,,https://www.alpha-sense.com/careers/,,POST,,62
2020.0,Clinical Operations Shift Lead,TELUS Health,,Real Estate,Operations and Supply Chain Management,,,https://www.telus.com/en/about/careers/health,,POST,,55
2020.0,Clinical Operations Associate,TELUS Health,,Real Estate,Operations and Supply Chain Management,,,https://www.telus.com/en/about/careers/health,,POST,,55
2020.0,Business Development Specialist,Tesla,,Law,Sales / Business Development,,,https://www.tesla.com/careers,,PRE,,67
2020.0,Climbing Instructor ,The Hive Bouldering Gym ,,Insurance,Insurance,,,https://www.hiveclimbing.com/careers,,POST,,56
2020.0,Associate,The Home Depot,,Academia,Academia,,,https://careers.homedepot.ca/,,PRE,,50
2020.0,Private Equity Off-Cycle Analyst,The Invus group,,Real Estate,Investment Banking,,,https://www.invus.com/,,POST,,55
2020.0,Journalist,The Post Millenial,,Real Estate,Real Estate,,,https://www.linkedin.com/company/the-post-millennial/,,POST,"question.. this one has a webpage but the careers section links to linkedin, which one do we use?",64
2020.0,Financial Analyst,The Sutherland Group of Companies,,Law,Finance & Banking,,,https://thesutherland.group/careers/,,POST,,67
2020.0,Senior Financial Analyst,The Sutherland Group of Companies,,Law,Finance & Banking,,,https://thesutherland.group/careers/,,POST,,67
2020.0,Online Project Assistant,UBC,,Post-Secondary Institution,"Administration and Office Management, Project / Program Development",,,https://hr.ubc.ca/careers,,POST,,80
2020.0,Research Assistant,UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,POST,,80
2020.0,Teaching Assistant,UBC,,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,POST,,80
2020.0,Jumpstart Orientation Leader,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2020.0,Global Ambassador,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2020.0,Undergraduate Research Assistant,UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2020.0,Research Assistant,UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2020.0,Research Assistant,UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2020.0,Orientation Leader,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2020.0,Research Assistant,UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
